Name,iso,counter,year,id,PPG stock,PPG Bi,PPG bonds,PPG multi,PPG Off,PPG Prv,Multilateral ($ million),Bilateral ($ million),Bonds ($ million),Other private ($ million),INT ($ million),AMT ($ million),PPG stock ($ million)
Dominican Republic,DOM,World,2012,DOM2012,11983223607.50,4601007554.50,1825614000.00,3537176900.60,8138184455.10,3845039152.40,3537.18,4601.01,1825.61,2019.43,448.21,625.20,11983.22
Dominican Republic,DOM,World,2013,DOM2013,14174662646.80,5171143914.90,3312080000.00,3902275634.30,9073419549.20,5101243097.60,3902.28,5171.14,3312.08,1789.16,483.52,931.67,14174.66
Dominican Republic,DOM,World,2014,DOM2014,15700688750.40,5426442352.10,4812080000.00,3596057592.60,9022499944.70,6678188805.70,3596.06,5426.44,4812.08,1866.11,573.42,1226.43,15700.69
Dominican Republic,DOM,World,2015,DOM2015,15814839514.30,1521205927.40,8312080000.00,4149763033.00,5670968960.40,10143870553.90,4149.76,1521.21,8312.08,1831.79,774.78,2756.66,15814.84
Dominican Republic,DOM,World,2016,DOM2016,17185623100.50,1373868719.70,9812080000.00,4438525652.70,5812394372.40,11373228728.10,4438.53,1373.87,9812.08,1561.15,922.20,861.07,17185.62
Dominican Republic,DOM,World,2017,DOM2017,18513928696.20,1251304242.60,11500000000.00,4454026083.00,5705330325.60,12808598370.60,4454.03,1251.30,11500.00,1308.60,715.95,807.60,18513.93
Dominican Republic,DOM,World,2018,DOM2018,21375007211.70,1085915627.20,14595605077.60,4704033841.90,5789949469.10,15585057742.60,4704.03,1085.92,14595.61,989.45,967.92,752.28,21375.01
Dominican Republic,DOM,World,2019,DOM2019,23006434523.90,981881052.70,16229267920.50,5086270624.00,6068151676.70,16938282847.20,5086.27,981.88,16229.27,709.01,1294.74,679.48,23006.43
Dominican Republic,DOM,World,2020,DOM2020,29856238518.60,1189240411.70,22158144862.30,5900024712.50,7089265124.20,22766973394.40,5900.02,1189.24,22158.14,608.83,1415.06,2789.28,29856.24
Dominican Republic,DOM,World,2021,DOM2021,32506506083.10,1355578075.30,24892931500.90,5778510595.30,7134088670.60,25372417412.50,5778.51,1355.58,24892.93,479.49,1667.77,548.88,32506.51
Dominican Republic,DOM,World,2022,DOM2022,..,..,0.00,..,..,..,6042.27,1448.36,27670.79,397.94,1851.12,1310.59,35559.36
Dominican Republic,DOM,World,2023,DOM2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,2100.91,678.52,0.00
Dominican Republic,DOM,World,2024,DOM2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,World,2025,DOM2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,World,2026,DOM2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,World,2027,DOM2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,World,2028,DOM2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,World,2029,DOM2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,World,2000,EAP2000,252854501386.20,102428236639.60,25997610302.20,64731818151.00,167160054790.60,85694446595.60,64731.82,102428.24,25997.61,59692.96,11756.26,20817.25,252850.63
East Asia & Pacific (excluding high income),EAP,World,2001,EAP2001,239632495704.80,96074125914.20,25274463746.50,65211292830.30,161285418744.50,78347076960.30,65211.29,96074.13,25274.46,53068.74,11717.34,20295.37,239628.62
East Asia & Pacific (excluding high income),EAP,World,2002,EAP2002,240290547611.10,101939794095.50,24766643464.80,65357738476.50,167297532572.00,72993015039.10,65357.74,101939.79,24766.64,48222.50,8792.38,25328.41,240286.68
East Asia & Pacific (excluding high income),EAP,World,2003,EAP2003,240949829639.50,107497581019.50,27884020435.50,66504811976.00,174002392995.50,66947436644.00,66504.81,107497.58,27884.02,39059.54,8758.02,26972.86,240945.96
East Asia & Pacific (excluding high income),EAP,World,2004,EAP2004,243306345487.70,113732182393.20,31784210488.00,65643452199.80,179375634593.00,63930710894.70,65643.45,113732.18,31784.21,32142.63,9297.80,21840.13,243302.47
East Asia & Pacific (excluding high income),EAP,World,2005,EAP2005,243411059048.60,105088220379.30,42826976498.60,63732122921.80,168820343301.10,74590715747.50,63732.12,105088.22,42884.98,31759.87,7403.55,19665.69,243465.19
East Asia & Pacific (excluding high income),EAP,World,2006,EAP2006,244950346839.80,103784550404.20,48004529329.90,65927084009.40,169711634413.60,75238712426.20,65927.08,103784.55,48227.53,27230.31,8048.68,22686.35,245169.47
East Asia & Pacific (excluding high income),EAP,World,2007,EAP2007,253055631332.70,108002214881.00,51346955758.40,69501234677.20,177503449558.20,75552181774.50,69501.23,108002.21,51723.96,24201.35,9403.73,18680.52,253428.76
East Asia & Pacific (excluding high income),EAP,World,2008,EAP2008,273280367395.50,122545371965.60,53974925109.90,73579078821.00,196124450786.60,77155916608.90,73579.08,122545.37,54064.93,23177.12,9110.59,20745.15,273366.50
East Asia & Pacific (excluding high income),EAP,World,2009,EAP2009,296616733605.40,125977918425.00,60985143289.80,81041140431.40,207019058856.40,89597674749.00,81041.14,125977.92,61092.14,28608.66,8662.18,19462.71,296719.86
East Asia & Pacific (excluding high income),EAP,World,2010,EAP2010,318001034212.70,130334087595.20,71859361061.10,86648697541.00,216982785136.20,101018249076.50,86648.70,130339.96,72667.36,29155.02,8740.18,29235.18,318811.04
East Asia & Pacific (excluding high income),EAP,World,2011,EAP2011,345819982718.60,135288461349.10,83171459983.40,89149643998.10,224438105347.20,121381877371.40,89149.64,135288.46,85412.46,38482.39,9368.89,26255.93,348332.96
East Asia & Pacific (excluding high income),EAP,World,2012,EAP2012,399955415098.30,127510847340.10,133397032573.90,91938934367.80,219449781707.90,180505633390.40,91938.80,127511.08,136299.03,47616.44,10107.33,20703.40,403365.35
East Asia & Pacific (excluding high income),EAP,World,2013,EAP2013,414150965050.70,110163540383.20,146321490150.20,93621088190.00,203784628573.20,210366336477.50,93621.49,110157.88,148506.49,64626.72,10796.01,26556.12,416912.59
East Asia & Pacific (excluding high income),EAP,World,2014,EAP2014,457481618822.10,102781383369.20,181957509610.20,93736022558.30,196517405927.50,260964212894.60,93737.67,103365.64,182854.51,79957.30,10575.54,44621.68,459915.12
East Asia & Pacific (excluding high income),EAP,World,2015,EAP2015,442368990555.90,91308741686.60,204843819992.90,97885348151.90,189194089838.50,253174900717.40,97888.20,92911.79,205024.82,49562.28,11692.47,49174.30,445387.09
East Asia & Pacific (excluding high income),EAP,World,2016,EAP2016,475713868869.10,98867112024.70,222795377260.40,101567074051.80,200434186076.50,275279682792.60,101571.61,100945.00,223125.38,53841.25,12362.62,34793.70,479483.23
East Asia & Pacific (excluding high income),EAP,World,2017,EAP2017,546022925678.60,98091584205.80,284197252731.00,107136473850.00,205228058055.80,340794867622.80,107146.02,100500.32,285565.25,58597.10,14361.38,34360.39,551808.69
East Asia & Pacific (excluding high income),EAP,World,2018,EAP2018,641131462106.10,97689202182.40,370588096730.70,111384474900.80,209073677083.20,432057785022.90,111408.84,99844.46,372219.10,63831.25,18255.74,34081.85,647303.64
East Asia & Pacific (excluding high income),EAP,World,2019,EAP2019,727413508521.80,95722483212.00,448802809900.10,116084148823.50,211806632035.50,515606876486.30,116116.82,97530.21,450782.81,69046.29,22642.18,43781.82,733476.14
East Asia & Pacific (excluding high income),EAP,World,2020,EAP2020,834653598497.00,104629383058.70,534035716727.40,129926811720.30,234556194779.00,600097403718.00,129967.57,105437.52,534754.72,68140.91,23274.28,60118.89,838300.71
East Asia & Pacific (excluding high income),EAP,World,2021,EAP2021,913873969056.80,97732250775.30,597019266024.50,135008143058.30,232740393833.60,681133575223.20,135122.49,98927.02,590681.60,85813.24,28707.96,77201.58,910544.35
East Asia & Pacific (excluding high income),EAP,World,2022,EAP2022,..,..,0.00,..,..,..,137937.65,90861.12,558634.67,96473.12,33116.39,90614.99,883906.56
East Asia & Pacific (excluding high income),EAP,World,2023,EAP2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,39631.44,59978.55,0.00
East Asia & Pacific (excluding high income),EAP,World,2024,EAP2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,World,2025,EAP2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,World,2026,EAP2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,World,2027,EAP2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,World,2028,EAP2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,World,2029,EAP2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,World,2000,ECU2000,14751635808.40,2055460049.50,7942806000.00,3710231338.10,5765691387.60,8985944420.80,3710.23,2055.46,7942.81,1043.14,1063.12,1280.68,14751.64
Ecuador,ECU,World,2001,ECU2001,14533332984.60,1909850898.40,7816600000.00,3773793653.00,5683644551.40,8849688433.20,3773.79,1909.85,7816.60,1033.09,887.37,564.20,14533.33
Ecuador,ECU,World,2002,ECU2002,14320657124.60,2169391302.40,7466600000.00,3691466587.70,5860857890.10,8459799234.50,3691.47,2169.39,7466.60,993.20,795.92,955.91,14320.66
Ecuador,ECU,World,2003,ECU2003,14479629046.80,2210816575.70,7466600000.00,3928192471.10,6139009046.80,8340620000.00,3928.19,2210.82,7466.60,874.02,706.79,739.42,14479.63
Ecuador,ECU,World,2004,ECU2004,14123418885.10,2527736990.70,7313623000.00,3817008894.40,6344745885.10,7778673000.00,3817.01,2527.74,7313.62,465.05,737.67,1310.17,14123.42
Ecuador,ECU,World,2005,ECU2005,14108970339.80,2166549522.80,7955882000.00,3654288817.00,5820838339.80,8288132000.00,3654.29,2166.55,7955.88,332.25,794.63,922.42,14108.97
Ecuador,ECU,World,2006,ECU2006,13561421252.80,1987196618.00,7208973000.00,4032911634.80,6020108252.80,7541313000.00,4032.91,1987.20,7208.97,332.34,939.22,1585.53,13561.42
Ecuador,ECU,World,2007,ECU2007,13978901613.00,1791664568.70,7199921000.00,4701740044.30,6493404613.00,7485497000.00,4701.74,1791.66,7199.92,285.58,931.98,1028.09,13978.90
Ecuador,ECU,World,2008,ECU2008,13328113926.30,1563985570.20,7188605000.00,4334789356.10,5898774926.30,7429339000.00,4334.79,1563.99,7188.61,240.73,780.92,963.31,13328.11
Ecuador,ECU,World,2009,ECU2009,7102384140.20,1420304655.50,1098115000.00,4385555484.70,5805860140.20,1296524000.00,4385.56,1420.30,1098.12,198.41,400.42,6618.00,7102.38
Ecuador,ECU,World,2010,ECU2010,8787331017.80,2339776956.80,1081878000.00,5207104061.00,7546881017.80,1240450000.00,5207.10,2339.78,1081.88,158.57,331.33,636.25,8787.33
Ecuador,ECU,World,2011,ECU2011,10151521365.30,3683120283.80,1069447000.00,5273202081.50,8956322365.30,1195199000.00,5273.20,3683.12,1069.45,125.75,369.60,1060.27,10151.52
Ecuador,ECU,World,2012,ECU2012,10413398850.40,3905439180.00,1055218000.00,5359003670.40,9264442850.40,1148956000.00,5359.00,3905.44,1055.22,93.74,516.46,1198.65,10413.40
Ecuador,ECU,World,2013,ECU2013,12482173604.30,5755693214.50,1039191000.00,5575230389.80,11330923604.30,1151250000.00,5575.23,5755.69,1039.19,112.06,658.40,1191.21,12482.17
Ecuador,ECU,World,2014,ECU2014,17564700191.90,6257563023.70,3021366000.00,5952031230.50,12209594254.20,5355105937.70,5952.03,6257.56,3021.37,2333.74,749.52,1281.52,17564.70
Ecuador,ECU,World,2015,ECU2015,20144626316.50,6594242647.70,3397081000.00,7554872269.40,14149114917.10,5995511399.40,7554.87,6594.24,3397.08,2598.43,1056.72,2115.73,20144.63
Ecuador,ECU,World,2016,ECU2016,25566764833.40,8539526455.40,6113992000.00,8202184073.10,16741710528.50,8825054304.90,8202.18,8539.53,6113.99,2711.06,1199.61,1858.23,25566.76
Ecuador,ECU,World,2017,ECU2017,31613487360.20,8077773315.60,12565451000.00,8707354536.90,16785127852.50,14828359507.70,8707.35,8077.77,12565.45,2262.91,1752.57,2904.69,31613.49
Ecuador,ECU,World,2018,ECU2018,35480842844.80,7405285558.70,15250324000.00,9864187733.50,17269473292.20,18211369552.60,9864.19,7405.29,15250.32,2961.05,2237.85,3202.49,35480.84
Ecuador,ECU,World,2019,ECU2019,38390708595.60,7038111971.30,18307393000.00,11080563108.10,18118675079.40,20272033516.20,11080.56,7038.11,18307.39,1964.64,2384.71,3917.10,38390.71
Ecuador,ECU,World,2020,ECU2020,37811122942.70,6378386515.60,17693977000.00,13293839651.60,19672226167.20,18138896775.50,13293.84,6378.39,17693.98,444.92,1172.26,3812.74,37811.12
Ecuador,ECU,World,2021,ECU2021,38706933875.50,6174690834.40,17493977000.00,14776160929.60,20950851764.00,17756082111.50,14776.16,6174.69,17493.98,262.11,1359.72,1749.54,38706.93
Ecuador,ECU,World,2022,ECU2022,..,..,0.00,..,..,..,16569.19,5322.12,17439.95,152.83,1336.13,1799.69,39484.09
Ecuador,ECU,World,2023,ECU2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,2064.61,1605.29,0.00
Ecuador,ECU,World,2024,ECU2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,World,2025,ECU2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,World,2026,ECU2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,World,2027,ECU2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,World,2028,ECU2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,World,2029,ECU2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,World,2000,EGY2000,24378843161.90,19845905830.40,0.00,3959141077.00,23805046907.40,573796254.50,3959.14,19845.91,0.00,573.80,603.48,985.06,24378.84
"Egypt, Arab Rep.",EGY,World,2001,EGY2001,25335272473.80,19443290487.50,1500000000.00,3686619798.10,23129910285.60,2205362188.20,3686.62,19443.29,1500.00,705.36,670.62,997.57,25335.27
"Egypt, Arab Rep.",EGY,World,2002,EGY2002,26678389185.50,20639093093.60,746200000.00,4438446355.90,25077539449.50,1600849736.00,4438.45,20639.09,746.20,854.65,737.64,1144.16,26678.39
"Egypt, Arab Rep.",EGY,World,2003,EGY2003,28085162986.70,22142570078.30,694900000.00,4592106188.80,26734676267.10,1350486719.60,4592.11,22142.57,694.90,655.59,639.60,1657.82,28085.16
"Egypt, Arab Rep.",EGY,World,2004,EGY2004,29388129147.50,22898811496.70,583700000.00,5043386976.00,27942198472.70,1445930674.80,5043.39,22898.81,583.70,862.23,648.01,1319.62,29388.13
"Egypt, Arab Rep.",EGY,World,2005,EGY2005,28632851339.90,20266614904.80,1828800000.00,5238631667.00,25505246571.80,3127604768.10,5238.63,20266.61,1828.80,1298.80,616.69,1577.16,28632.85
"Egypt, Arab Rep.",EGY,World,2006,EGY2006,29020055262.60,20571698048.20,1575800000.00,5750547126.20,26322245174.40,2697810088.20,5750.55,20574.96,1575.80,1122.01,733.57,1629.77,29023.32
"Egypt, Arab Rep.",EGY,World,2007,EGY2007,32123617072.30,20997579511.40,2198700000.00,7769518431.80,28767097943.20,3356519129.10,7769.52,21007.52,2198.70,1157.82,803.36,1907.77,32133.56
"Egypt, Arab Rep.",EGY,World,2008,EGY2008,30779782456.50,20148822636.80,2184090000.00,7732188545.90,27881011182.70,2898771273.80,7732.19,20162.51,2184.09,714.68,829.47,2335.03,30793.47
"Egypt, Arab Rep.",EGY,World,2009,EGY2009,31353825392.60,19743437202.60,2174740000.00,8723203055.90,28466640258.50,2887185134.10,8723.20,19762.85,2174.74,712.45,806.70,2034.76,31373.24
"Egypt, Arab Rep.",EGY,World,2010,EGY2010,32188678423.20,18711773398.00,3333300000.00,9292680424.60,28004453822.60,4184224600.60,9292.68,18740.61,3333.30,850.92,768.78,2139.07,32217.52
"Egypt, Arab Rep.",EGY,World,2011,EGY2011,30753877033.70,17572074068.80,2750000000.00,9610213569.10,27182287637.90,3571589395.80,9610.21,17605.73,2750.00,821.59,766.29,2788.73,30787.53
"Egypt, Arab Rep.",EGY,World,2012,EGY2012,31969394284.60,17881221583.60,2750000000.00,10472057850.10,28353279433.70,3616114850.90,10472.06,17915.51,2750.00,866.11,721.57,2232.53,32003.68
"Egypt, Arab Rep.",EGY,World,2013,EGY2013,42289509615.70,24766784817.30,5850000000.00,10924389940.20,35691174757.50,6598334858.20,10924.39,24800.11,5850.00,748.33,704.85,2591.54,42322.83
"Egypt, Arab Rep.",EGY,World,2014,EGY2014,37097621717.20,22251139332.70,3350000000.00,10884327549.50,33135466882.20,3962154835.00,10884.33,22282.42,3350.00,612.15,732.11,5121.01,37128.91
"Egypt, Arab Rep.",EGY,World,2015,EGY2015,44154342710.90,26137516880.60,4850000000.00,11716336415.40,37853853296.00,6300489414.90,11716.34,26165.41,4850.00,1450.49,715.01,2861.36,44182.24
"Egypt, Arab Rep.",EGY,World,2016,EGY2016,53205854615.90,31697703400.40,3600000000.00,15846466225.00,47544169625.40,5661684990.50,15846.47,31722.28,3600.00,2061.68,1026.20,5104.53,53230.43
"Egypt, Arab Rep.",EGY,World,2017,EGY2017,65604553016.40,33890568180.60,9817868000.00,18876257821.10,52766826001.70,12837727014.70,18887.06,33913.68,9817.87,3032.71,1566.00,4584.12,65651.31
"Egypt, Arab Rep.",EGY,World,2018,EGY2018,79348979901.60,35851179274.10,14970378350.00,20118509419.20,55969688693.30,23379291208.30,20136.51,35871.33,14970.38,8471.99,2206.48,5696.02,79450.20
"Egypt, Arab Rep.",EGY,World,2019,EGY2019,89709697027.60,36127646584.50,22677491500.00,21508131965.70,57635778550.20,32073918477.40,21568.76,36374.88,22677.49,9514.76,3387.98,4722.29,90135.89
"Egypt, Arab Rep.",EGY,World,2020,EGY2020,97068592129.10,35650570658.80,25894148884.60,25575241021.00,61225811679.80,35842780449.30,26322.27,36653.57,25940.33,10933.02,3377.79,8066.80,99849.20
"Egypt, Arab Rep.",EGY,World,2021,EGY2021,105938993369.00,32478719594.20,31446074411.60,27626603252.40,60105322846.60,45833670522.40,28442.35,34242.81,31455.19,14547.87,3622.99,13054.09,108688.22
"Egypt, Arab Rep.",EGY,World,2022,EGY2022,..,..,0.00,..,..,..,29966.80,34081.84,29093.14,17064.27,4152.94,10504.65,110206.05
"Egypt, Arab Rep.",EGY,World,2023,EGY2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,5328.01,9938.60,0.00
"Egypt, Arab Rep.",EGY,World,2024,EGY2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,World,2025,EGY2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,World,2026,EGY2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,World,2027,EGY2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,World,2028,EGY2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,World,2029,EGY2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,World,2000,SLV2000,2746022618.60,597480543.30,79900000.00,1936006815.50,2533487358.80,212535259.80,1936.01,597.48,79.90,132.64,133.34,130.31,2746.02
El Salvador,SLV,World,2001,SLV2001,3249665078.70,606533236.30,418000000.00,2088316667.10,2694849903.40,554815175.30,2088.32,606.53,418.00,136.82,144.52,164.40,3249.67
El Salvador,SLV,World,2002,SLV2002,4788464945.10,655194560.60,1674600000.00,2326459625.00,2981654185.60,1806810759.50,2326.46,655.19,1674.60,132.21,205.51,174.81,4788.46
El Salvador,SLV,World,2003,SLV2003,5376026305.70,707288694.70,2093200000.00,2450958714.50,3158247409.20,2217778896.50,2450.96,707.29,2093.20,124.58,287.66,211.62,5376.03
El Salvador,SLV,World,2004,SLV2004,5566959311.50,694498962.90,2405123000.00,2353758997.40,3048257960.30,2518701351.20,2353.76,694.50,2405.12,113.58,300.11,274.83,5566.96
El Salvador,SLV,World,2005,SLV2005,5107176437.30,627998315.00,1937565000.00,2446834114.70,3074832429.70,2032344007.60,2446.83,628.00,1937.57,94.78,282.44,245.46,5107.18
El Salvador,SLV,World,2006,SLV2006,5388629361.60,624153619.50,2170300000.00,2522078584.40,3146232203.90,2242397157.70,2522.08,624.15,2170.30,72.10,361.89,458.38,5388.63
El Salvador,SLV,World,2007,SLV2007,5454044218.80,653007377.90,2238900000.00,2515835307.60,3168842685.50,2285201533.30,2515.84,653.01,2238.90,46.30,374.24,341.33,5454.04
El Salvador,SLV,World,2008,SLV2008,5791445789.50,718632843.50,2171100000.00,2796435252.00,3515068095.50,2276377694.00,2796.44,718.63,2171.10,105.28,368.92,351.02,5791.45
El Salvador,SLV,World,2009,SLV2009,6147030597.20,678514145.40,2170800000.00,3195168962.80,3873683108.20,2273347489.00,3195.17,678.51,2170.80,102.55,374.16,559.88,6147.03
El Salvador,SLV,World,2010,SLV2010,6838561802.30,661408806.20,2595800000.00,3549201126.50,4210609932.70,2627951869.60,3549.20,661.41,2595.80,32.15,379.77,455.94,6838.56
El Salvador,SLV,World,2011,SLV2011,7271621415.60,632271788.00,2870300000.00,3739235740.90,4371507528.90,2900113886.70,3739.24,632.27,2870.30,29.81,417.35,588.24,7271.62
El Salvador,SLV,World,2012,SLV2012,7884971834.60,564436806.70,3411400000.00,3880021227.90,4444458034.60,3440513800.00,3880.02,564.44,3411.40,29.11,408.18,454.70,7884.97
El Salvador,SLV,World,2013,SLV2013,7867735679.50,513238115.40,3395400000.00,3930170941.60,4443409057.00,3424326622.50,3930.17,513.24,3395.40,28.93,442.63,394.09,7867.74
El Salvador,SLV,World,2014,SLV2014,8691097364.60,444907015.80,4332400000.00,3861155936.20,4306062952.00,4385034412.60,3861.16,444.91,4332.40,52.63,455.70,419.17,8691.10
El Salvador,SLV,World,2015,SLV2015,8604025944.40,430925722.60,4281234000.00,3846761995.90,4277687718.50,4326338225.90,3846.76,430.93,4281.23,45.10,493.91,405.69,8604.03
El Salvador,SLV,World,2016,SLV2016,8710483051.10,426418240.90,4436211000.00,3804420136.10,4230838377.00,4479644674.10,3804.42,426.42,4436.21,43.43,514.36,455.27,8710.48
El Salvador,SLV,World,2017,SLV2017,9488774611.90,421196280.80,5237012000.00,3803883203.30,4225079484.10,5263695127.80,3803.88,421.20,5237.01,26.68,547.37,434.49,9488.77
El Salvador,SLV,World,2018,SLV2018,9505477089.40,372237245.30,5108296000.00,3996206634.10,4368443879.40,5137033210.00,3996.21,372.24,5108.30,28.74,588.80,436.35,9505.48
El Salvador,SLV,World,2019,SLV2019,9856064381.40,347579000.10,5421891000.00,4049459777.70,4397038777.80,5459025603.60,4049.46,347.58,5421.89,37.13,683.78,1178.74,9856.06
El Salvador,SLV,World,2020,SLV2020,10645466474.20,381502738.40,6071410000.00,4157550708.30,4539053446.70,6106413027.50,4157.55,381.50,6216.84,35.00,624.80,420.53,10790.89
El Salvador,SLV,World,2021,SLV2021,11462549362.60,348169917.50,6071410000.00,4987323674.50,5335493592.00,6127055770.60,4987.32,347.65,6177.85,31.24,696.36,412.56,11544.05
